activity_id,mr_id,team,zone,customer_id,customer_status,activity_type,locality,date,start_time,end_time,duration_min,Latitude,Longitude,visit_count,referrals_count,activity_status
ACT_0002510,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_067,Key Influencer,Contract Review,Chandlodiya,18-12-2025,13:12,13:51,39,23.03512,72.5589,27,27,Missed
ACT_0002511,MR_N2_2,TEAM_W2,WEST,CONT_AHD_REAL_270,Growth Catalyst,Site Visit,Gota,18-12-2025,13:58,14:34,36,23.08,72.52,8,15,Complete
ACT_0002512,MR_N2_2,TEAM_W2,WEST,CONT_AHD_033,Key Influencer,Negotiation,Navrangpura,18-12-2025,14:42,15:04,22,23.08295,72.54673,16,26,Missed
ACT_0002513,MR_N2_2,TEAM_W2,NORTH,CONT_AHD_REAL_228,Key Influencer,Product Demo,Gota,19-12-2025,09:00,09:20,20,22.986,72.612,3,25,Complete
ACT_0002514,MR_N2_2,TEAM_N2,WEST,CONT_AHD_REAL_270,Silent Referrer,Phone Call,Ghatlodiya,19-12-2025,09:31,09:47,16,23.08,72.52,10,1,Complete
ACT_0002515,MR_N2_2,TEAM_W1,WEST,CONT_AHD_078,Peripheral Supporter,Negotiation,Science City,19-12-2025,10:01,10:36,35,23.0765,72.5698,3,1,Complete
ACT_0002516,MR_N2_2,TEAM_S1,WEST,CONT_AHD_REAL_218,Peripheral Supporter,Contract Review,Vadaj,19-12-2025,10:48,11:17,29,22.998,72.604,12,0,Missed
ACT_0002517,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_230,Key Influencer,Follow-up,Chandlodiya,19-12-2025,11:25,11:59,34,22.981,72.602,12,27,Complete
ACT_0002518,MR_N2_2,TEAM_S1,SOUTH,CONT_AHD_048,Growth Catalyst,Presentation,Gota,19-12-2025,12:04,12:43,39,23.1115,72.5221,11,20,Complete
ACT_0002519,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_228,Growth Catalyst,Proposal Submission,Bapunagar,19-12-2025,12:57,13:13,16,22.986,72.612,1,15,Complete
ACT_0002520,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_257,Growth Catalyst,Negotiation,Ranip,19-12-2025,13:24,13:52,28,23.02,72.44,16,17,Complete
ACT_0002521,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_258,Key Influencer,Email,Ognaj,19-12-2025,14:04,14:32,28,23.01,72.56,1,29,Complete
ACT_0002522,MR_N2_2,TEAM_W2,NORTH,CONT_AHD_068,Key Influencer,Email,Gota,22-12-2025,09:00,09:18,18,23.03345,72.55988,9,38,Complete
ACT_0002523,MR_N2_2,TEAM_W2,NORTH,CONT_AHD_REAL_230,Growth Catalyst,Contract Review,Naranpura,22-12-2025,09:31,10:03,32,22.981,72.602,15,25,Complete
ACT_0002524,MR_N2_2,TEAM_W2,EAST,CONT_AHD_056,Growth Catalyst,Follow-up,Ranip,22-12-2025,10:12,10:38,26,23.06345,72.56789,9,23,Complete
ACT_0002525,MR_N2_2,TEAM_N1,WEST,CONT_AHD_REAL_202,Peripheral Supporter,Presentation,Maninagar,22-12-2025,10:49,11:19,30,23.068,72.665,1,1,Complete
ACT_0002526,MR_N2_2,TEAM_N2,WEST,CONT_AHD_030,Silent Referrer,Negotiation,Ranip,22-12-2025,11:26,12:05,39,23.10997,72.52037,9,2,Complete
ACT_0002527,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_200,Key Influencer,Proposal Submission,Ghatlodiya,22-12-2025,12:20,12:53,33,23.07,72.663,4,27,Complete
ACT_0002528,MR_N2_2,TEAM_W2,NORTH,CONT_AHD_068,Key Influencer,Email,Naroda,22-12-2025,13:02,13:30,28,23.03345,72.55988,3,31,Missed
ACT_0002529,MR_N2_2,TEAM_S1,NORTH,CONT_AHD_009,Peripheral Supporter,Negotiation,Vadaj,22-12-2025,13:36,14:06,30,23.05889,72.53824,14,0,Complete
ACT_0002530,MR_N2_2,TEAM_S1,WEST,CONT_AHD_026,Key Influencer,Presentation,Chandlodiya,22-12-2025,14:20,14:54,34,23.1154,72.51516,1,30,Missed
ACT_0002531,MR_N2_2,TEAM_S1,SOUTH,CONT_AHD_REAL_246,Growth Catalyst,Site Visit,Commerce Six Road,22-12-2025,15:04,15:22,18,23.038,72.632,9,18,Complete
ACT_0002532,MR_N2_2,TEAM_W2,WEST,CONT_AHD_REAL_221,Silent Referrer,Product Demo,Chandlodiya,23-12-2025,09:00,09:20,20,22.996,72.605,15,3,Complete
ACT_0002533,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_231,Key Influencer,Negotiation,Ognaj,23-12-2025,09:33,10:13,40,22.98,72.601,26,28,Complete
ACT_0002534,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_069,Growth Catalyst,Product Demo,Naranpura,23-12-2025,10:22,10:58,36,23.0567,72.5492,2,23,Complete
ACT_0002535,MR_N2_2,TEAM_N2,WEST,CONT_AHD_079,Key Influencer,Proposal Submission,Chandlodiya,23-12-2025,11:08,11:41,33,23.0412,72.5634,6,40,Complete
ACT_0002536,MR_N2_2,TEAM_N1,WEST,CONT_AHD_069,Silent Referrer,Presentation,Ranip,23-12-2025,11:46,12:17,31,23.0567,72.5492,16,3,Complete
ACT_0002537,MR_N2_2,TEAM_W2,EAST,CONT_AHD_046,Key Influencer,Product Demo,Chandlodiya,23-12-2025,12:27,12:46,19,23.0855,72.5472,12,30,Complete
ACT_0002538,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_001,Key Influencer,Phone Call,Ognaj,23-12-2025,12:59,13:33,34,23.09677,72.54813,4,27,Complete
ACT_0002539,MR_N2_2,TEAM_W2,EAST,CONT_AHD_REAL_204,Growth Catalyst,Presentation,Bapunagar,23-12-2025,13:44,14:06,22,23.062,72.658,4,22,Complete
ACT_0002540,MR_N2_2,TEAM_N1,WEST,CONT_AHD_041,Silent Referrer,Phone Call,Ghatlodiya,23-12-2025,14:18,14:47,29,23.0721,72.5412,4,1,Complete
ACT_0002541,MR_N2_2,TEAM_S1,WEST,CONT_AHD_019,Silent Referrer,Email,Navrangpura,23-12-2025,14:55,15:18,23,23.13574,72.5416,24,2,Complete
ACT_0002542,MR_N2_2,TEAM_N2,WEST,CONT_AHD_043,Key Influencer,Phone Call,Chandlodiya,24-12-2025,09:00,09:34,34,23.0765,72.5121,23,28,Complete
ACT_0002543,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_224,Peripheral Supporter,Phone Call,Vaishnodevi,24-12-2025,09:49,10:13,24,22.99,72.598,17,0,Complete
ACT_0002544,MR_N2_2,TEAM_W1,NORTH,CONT_AHD_REAL_238,Peripheral Supporter,Proposal Submission,Science City,24-12-2025,10:28,10:50,22,23.035,72.645,26,1,Complete
ACT_0002545,MR_N2_2,TEAM_W1,WEST,CONT_AHD_REAL_231,Peripheral Supporter,Presentation,Navrangpura,24-12-2025,11:00,11:34,34,22.98,72.601,4,0,Complete
ACT_0002546,MR_N2_2,TEAM_W2,EAST,CONT_AHD_029,Peripheral Supporter,Phone Call,Chandlodiya,24-12-2025,11:48,12:11,23,23.11259,72.51556,18,1,Complete
ACT_0002547,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_218,Key Influencer,Phone Call,Gota,24-12-2025,12:23,12:51,28,22.998,72.604,23,28,Complete
ACT_0002548,MR_N2_2,TEAM_W2,WEST,CONT_AHD_037,Key Influencer,Follow-up,Vastral,24-12-2025,12:58,13:19,21,23.09345,72.54688,5,29,Complete
ACT_0002549,MR_N2_2,TEAM_W2,WEST,CONT_AHD_034,Silent Referrer,Email,Ranip,24-12-2025,13:32,14:07,35,23.08309,72.54358,26,2,Complete
ACT_0002550,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_218,Key Influencer,Email,Gota,25-12-2025,09:00,09:36,36,22.998,72.604,23,28,Complete
ACT_0002551,MR_N2_2,TEAM_W2,EAST,CONT_AHD_040,Growth Catalyst,Follow-up,Vadaj,25-12-2025,09:43,09:59,16,23.06788,72.53812,3,15,Complete
ACT_0002552,MR_N2_2,TEAM_W1,NORTH,CONT_AHD_036,Silent Referrer,Follow-up,Navrangpura,25-12-2025,10:12,10:28,16,23.09033,72.54512,34,1,Complete
ACT_0002553,MR_N2_2,TEAM_S1,NORTH,CONT_AHD_043,Silent Referrer,Phone Call,Ghatlodiya,25-12-2025,10:35,11:07,32,23.0765,72.5121,23,2,Complete
ACT_0002554,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Proposal Submission,Ghatlodiya,25-12-2025,11:16,11:44,28,23.012,72.558,2,19,Missed
ACT_0002555,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Site Visit,Ghatlodiya,25-12-2025,11:59,12:20,21,23.012,72.558,2,19,Complete
ACT_0002556,MR_N2_2,TEAM_S1,WEST,CONT_AHD_004,Key Influencer,Site Visit,Ranip,25-12-2025,12:26,12:52,26,23.10121,72.54884,37,40,Missed
ACT_0002557,MR_N2_2,TEAM_N2,WEST,CONT_AHD_001,Silent Referrer,Presentation,Navrangpura,25-12-2025,13:00,13:29,29,23.09677,72.54813,10,2,Complete
ACT_0002558,MR_N2_2,TEAM_W2,EAST,CONT_AHD_076,Silent Referrer,Proposal Submission,Ranip,26-12-2025,09:00,09:33,33,23.0889,72.5712,8,2,Complete
ACT_0002559,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_268,Growth Catalyst,Site Visit,Ognaj,26-12-2025,09:44,10:24,40,23.028,72.458,4,15,Complete
ACT_0002560,MR_N2_2,TEAM_S1,WEST,CONT_AHD_057,Silent Referrer,Follow-up,Rakhial,26-12-2025,10:30,11:02,32,23.0598,72.5592,1,2,Complete
ACT_0002561,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_258,Key Influencer,Proposal Submission,Ognaj,26-12-2025,11:13,11:40,27,23.01,72.56,1,29,Complete
ACT_0002562,MR_N2_2,TEAM_W1,WEST,CONT_AHD_REAL_248,Peripheral Supporter,Negotiation,Vadaj,26-12-2025,11:51,12:19,28,23.041,72.633,26,1,Complete
ACT_0002563,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_215,Growth Catalyst,Proposal Submission,Chandlodiya,26-12-2025,12:29,12:47,18,23.065,72.67,13,15,Complete
ACT_0002564,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_242,Silent Referrer,Site Visit,Vadaj,26-12-2025,12:54,13:26,32,23.002,72.646,7,1,Complete
ACT_0002565,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_229,Growth Catalyst,Contract Review,Chandlodiya,26-12-2025,13:36,14:08,32,22.984,72.611,1,15,Complete
ACT_0002566,MR_N2_2,TEAM_S1,WEST,CONT_AHD_004,Key Influencer,Meeting,Ranip,26-12-2025,14:21,14:46,25,23.10121,72.54884,37,40,Complete
ACT_0002567,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_205,Growth Catalyst,Proposal Submission,Bapunagar,26-12-2025,14:59,15:38,39,23.072,72.668,4,16,Complete
ACT_0002568,MR_N2_2,TEAM_W2,WEST,CONT_AHD_041,Silent Referrer,Proposal Submission,Commerce Six Road,29-12-2025,09:00,09:22,22,23.0721,72.5412,18,2,Complete
ACT_0002569,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_027,Peripheral Supporter,Contract Review,Isanpur,29-12-2025,09:34,10:00,26,23.11224,72.52373,3,1,Complete
ACT_0002570,MR_N2_2,TEAM_N1,WEST,CONT_AHD_056,Key Influencer,Proposal Submission,Ranip,29-12-2025,10:14,10:33,19,23.06345,72.56789,31,31,Missed
ACT_0002571,MR_N2_2,TEAM_W2,WEST,CONT_AHD_041,Silent Referrer,Site Visit,Commerce Six Road,29-12-2025,10:40,11:11,31,23.0721,72.5412,18,2,Complete
ACT_0002572,MR_N2_2,TEAM_W2,WEST,CONT_AHD_016,Silent Referrer,Contract Review,Ranip,29-12-2025,11:25,11:58,33,23.13557,72.54177,18,2,Missed
ACT_0002573,MR_N2_2,TEAM_W2,EAST,CONT_AHD_REAL_218,Peripheral Supporter,Contract Review,Commerce Six Road,29-12-2025,12:06,12:45,39,22.998,72.604,2,0,Complete
ACT_0002574,MR_N2_2,TEAM_N1,WEST,CONT_AHD_066,Peripheral Supporter,Proposal Submission,Naranpura,29-12-2025,12:51,13:27,36,23.03688,72.56122,7,1,Complete
ACT_0002575,MR_N2_2,TEAM_N1,WEST,CONT_AHD_REAL_202,Peripheral Supporter,Contract Review,Maninagar,30-12-2025,09:00,09:23,23,23.068,72.665,1,1,Complete
ACT_0002576,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_247,Silent Referrer,Negotiation,Ranip,30-12-2025,09:29,09:55,26,23.039,72.631,17,1,Complete
ACT_0002577,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_260,Growth Catalyst,Email,Maninagar,30-12-2025,10:00,10:23,23,23.005,72.55,3,16,Missed
ACT_0002578,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_246,Key Influencer,Follow-up,Chandlodiya,30-12-2025,10:28,10:46,18,23.038,72.632,5,34,Complete
ACT_0002579,MR_N2_2,TEAM_W2,EAST,CONT_AHD_006,Growth Catalyst,Follow-up,Ranip,30-12-2025,10:55,11:35,40,23.06863,72.5423,3,16,Complete
ACT_0002580,MR_N2_2,TEAM_W2,EAST,CONT_AHD_026,Peripheral Supporter,Phone Call,Naroda,30-12-2025,11:49,12:06,17,23.1154,72.51516,1,1,Complete
ACT_0002581,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_REAL_258,Key Influencer,Presentation,Ognaj,30-12-2025,12:12,12:37,25,23.01,72.56,1,29,Complete
ACT_0002582,MR_N2_2,TEAM_W2,EAST,CONT_AHD_REAL_218,Key Influencer,Follow-up,Navrangpura,31-12-2025,09:00,09:37,37,22.998,72.604,21,28,Missed
ACT_0002583,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_203,Peripheral Supporter,Site Visit,Vaishnodevi,31-12-2025,09:44,10:10,26,23.065,72.66,27,0,Complete
ACT_0002584,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_043,Silent Referrer,Product Demo,Maninagar,31-12-2025,10:19,10:59,40,23.0765,72.5121,11,2,Complete
ACT_0002585,MR_N2_2,TEAM_E1,NORTH,CONT_AHD_040,Peripheral Supporter,Proposal Submission,Vaishnodevi,31-12-2025,11:04,11:35,31,23.06788,72.53812,4,0,Complete
ACT_0002586,MR_N2_2,TEAM_S1,WEST,CONT_AHD_REAL_234,Key Influencer,Site Visit,Science City,31-12-2025,11:50,12:05,15,22.9905,72.6005,2,39,Complete
ACT_0002587,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_264,Peripheral Supporter,Site Visit,Vadaj,31-12-2025,12:19,12:58,39,23.1,72.53,11,0,Complete
ACT_0002588,MR_N2_2,TEAM_E1,SOUTH,CONT_AHD_REAL_267,Silent Referrer,Follow-up,Navrangpura,31-12-2025,13:06,13:36,30,23.035,72.465,28,1,Complete
ACT_0002589,MR_N2_2,TEAM_W2,EAST,CONT_AHD_REAL_225,Peripheral Supporter,Negotiation,Vaishnodevi,31-12-2025,13:50,14:09,19,22.992,72.606,18,0,Complete
ACT_0002590,MR_N2_2,TEAM_N2,SOUTH,CONT_AHD_REAL_257,Silent Referrer,Phone Call,Ognaj,31-12-2025,14:20,14:48,28,23.02,72.44,1,1,Complete
ACT_0002591,MR_N1_2,TEAM_W2,EAST,CONT_AHD_010,Key Influencer,Product Demo,Odhav,01-12-2025,09:00,09:22,22,23.05878,72.53783,7,27,Complete
ACT_0002592,MR_N1_2,TEAM_N1,WEST,CONT_AHD_REAL_225,Silent Referrer,Phone Call,Navrangpura,01-12-2025,09:27,09:44,17,22.992,72.606,16,1,Complete
ACT_0002593,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_REAL_221,Key Influencer,Meeting,Gota,01-12-2025,09:56,10:36,40,22.996,72.605,5,26,Complete
ACT_0002594,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_043,Silent Referrer,Presentation,Maninagar,01-12-2025,10:47,11:21,34,23.0765,72.5121,11,2,Complete
ACT_0002595,MR_N1_2,TEAM_N2,WEST,CONT_AHD_079,Key Influencer,Contract Review,Chandlodiya,01-12-2025,11:34,11:51,17,23.0412,72.5634,6,40,Complete
ACT_0002596,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_REAL_221,Key Influencer,Negotiation,Gota,01-12-2025,12:05,12:35,30,22.996,72.605,5,26,Complete
ACT_0002597,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_214,Peripheral Supporter,Site Visit,Chandlodiya,01-12-2025,12:41,13:01,20,23.06,72.65,9,1,Complete
ACT_0002598,MR_N1_2,TEAM_N1,WEST,CONT_AHD_REAL_225,Silent Referrer,Email,Navrangpura,01-12-2025,13:13,13:50,37,22.992,72.606,16,1,Complete
ACT_0002599,MR_N1_2,TEAM_W2,EAST,CONT_AHD_030,Growth Catalyst,Proposal Submission,Commerce Six Road,02-12-2025,09:00,09:36,36,23.10997,72.52037,8,25,Complete
ACT_0002600,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_205,Growth Catalyst,Negotiation,Bapunagar,02-12-2025,09:43,10:12,29,23.072,72.668,4,16,Complete
ACT_0002601,MR_N1_2,TEAM_W2,EAST,CONT_AHD_026,Peripheral Supporter,Contract Review,Naroda,02-12-2025,10:27,11:05,38,23.1154,72.51516,1,1,Complete
ACT_0002602,MR_N1_2,TEAM_S1,NORTH,CONT_AHD_016,Silent Referrer,Follow-up,Ognaj,02-12-2025,11:14,11:51,37,23.13557,72.54177,9,3,Complete
ACT_0002603,MR_N1_2,TEAM_E1,NORTH,CONT_AHD_REAL_247,Silent Referrer,Phone Call,Ranip,02-12-2025,11:59,12:36,37,23.039,72.631,17,1,Complete
ACT_0002604,MR_N1_2,TEAM_W2,WEST,CONT_AHD_037,Key Influencer,Presentation,Vastral,02-12-2025,12:43,13:03,20,23.09345,72.54688,5,29,Complete
ACT_0002605,MR_N1_2,TEAM_W2,WEST,CONT_AHD_016,Silent Referrer,Negotiation,Ranip,02-12-2025,13:18,13:52,34,23.13557,72.54177,18,2,Complete
ACT_0002606,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_REAL_248,Peripheral Supporter,Follow-up,Naranpura,02-12-2025,14:00,14:25,25,23.041,72.633,12,1,Complete
ACT_0002607,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_215,Growth Catalyst,Presentation,Chandlodiya,03-12-2025,09:00,09:30,30,23.065,72.67,13,15,Complete
ACT_0002608,MR_N1_2,TEAM_N2,WEST,CONT_AHD_026,Silent Referrer,Product Demo,Naranpura,03-12-2025,09:45,10:09,24,23.1154,72.51516,24,3,Complete
ACT_0002609,MR_N1_2,TEAM_W2,WEST,CONT_AHD_048,Peripheral Supporter,Presentation,Vaishnodevi,03-12-2025,10:20,10:52,32,23.1115,72.5221,25,1,Complete
ACT_0002610,MR_N1_2,TEAM_N1,WEST,CONT_AHD_016,Peripheral Supporter,Negotiation,Chandlodiya,03-12-2025,10:59,11:30,31,23.13557,72.54177,18,0,Complete
ACT_0002611,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_231,Silent Referrer,Product Demo,Naroda,03-12-2025,11:39,12:01,22,22.98,72.601,2,2,Complete
ACT_0002612,MR_N1_2,TEAM_W2,EAST,CONT_AHD_063,Silent Referrer,Site Visit,Vadaj,03-12-2025,12:16,12:45,29,23.0385,72.5608,2,2,Complete
ACT_0002613,MR_N1_2,TEAM_S1,WEST,CONT_AHD_036,Silent Referrer,Contract Review,Maninagar,03-12-2025,12:55,13:18,23,23.09033,72.54512,4,2,Complete
ACT_0002614,MR_N1_2,TEAM_S1,WEST,CONT_AHD_071,Key Influencer,Negotiation,Bapunagar,03-12-2025,13:28,13:44,16,23.0505,72.5518,2,36,Complete
ACT_0002615,MR_N1_2,TEAM_W1,NORTH,CONT_AHD_028,Key Influencer,Proposal Submission,Ognaj,04-12-2025,09:00,09:32,32,23.11018,72.52445,16,33,Complete
ACT_0002616,MR_N1_2,TEAM_S1,WEST,CONT_AHD_004,Key Influencer,Email,Ranip,04-12-2025,09:45,10:19,34,23.10121,72.54884,37,40,Complete
ACT_0002617,MR_N1_2,TEAM_W2,EAST,CONT_AHD_REAL_238,Growth Catalyst,Product Demo,Ranip,04-12-2025,10:29,11:05,36,23.035,72.645,21,21,Complete
ACT_0002618,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_224,Peripheral Supporter,Meeting,Vaishnodevi,04-12-2025,11:10,11:47,37,22.99,72.598,17,0,Complete
ACT_0002619,MR_N1_2,TEAM_S1,NORTH,CONT_AHD_REAL_244,Growth Catalyst,Product Demo,Gota,04-12-2025,11:59,12:28,29,23.022,72.652,12,17,Complete
ACT_0002620,MR_N1_2,TEAM_N2,WEST,CONT_AHD_079,Key Influencer,Contract Review,Chandlodiya,04-12-2025,12:39,12:58,19,23.0412,72.5634,6,40,Complete
ACT_0002621,MR_N1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Contract Review,Ghatlodiya,04-12-2025,13:13,13:35,22,23.012,72.558,2,19,Complete
ACT_0002622,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_061,Peripheral Supporter,Email,Naranpura,04-12-2025,13:41,14:18,37,23.0792,72.5745,9,0,Missed
ACT_0002623,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_REAL_228,Key Influencer,Phone Call,Gota,05-12-2025,09:00,09:20,20,22.986,72.612,3,25,Complete
ACT_0002624,MR_N1_2,TEAM_N2,WEST,CONT_AHD_043,Key Influencer,Follow-up,Chandlodiya,05-12-2025,09:25,09:52,27,23.0765,72.5121,23,28,Missed
ACT_0002625,MR_N1_2,TEAM_E1,NORTH,CONT_AHD_067,Peripheral Supporter,Meeting,Science City,05-12-2025,10:06,10:41,35,23.03512,72.5589,20,1,Complete
ACT_0002626,MR_N1_2,TEAM_S1,SOUTH,CONT_AHD_078,Growth Catalyst,Presentation,Bopal,05-12-2025,10:47,11:09,22,23.0765,72.5698,5,18,Missed
ACT_0002627,MR_N1_2,TEAM_E1,NORTH,CONT_AHD_REAL_268,Growth Catalyst,Negotiation,Vadaj,05-12-2025,11:18,11:35,17,23.028,72.458,18,23,Complete
ACT_0002628,MR_N1_2,TEAM_N1,WEST,CONT_AHD_068,Growth Catalyst,Product Demo,Naroda,05-12-2025,11:42,12:08,26,23.03345,72.55988,4,24,Complete
ACT_0002629,MR_N1_2,TEAM_S1,WEST,CONT_AHD_057,Silent Referrer,Proposal Submission,Rakhial,05-12-2025,12:18,12:52,34,23.0598,72.5592,1,2,Complete
ACT_0002630,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_257,Key Influencer,Follow-up,Navrangpura,05-12-2025,13:05,13:40,35,23.02,72.44,4,32,Complete
ACT_0002631,MR_N1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_228,Growth Catalyst,Product Demo,Bapunagar,05-12-2025,13:46,14:08,22,22.986,72.612,1,15,Complete
ACT_0002632,MR_N1_2,TEAM_W2,EAST,CONT_AHD_REAL_264,Silent Referrer,Presentation,Vastral,08-12-2025,09:00,09:32,32,23.1,72.53,10,3,Complete
ACT_0002633,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_010,Silent Referrer,Contract Review,Chandlodiya,08-12-2025,09:47,10:13,26,23.05878,72.53783,12,1,Complete
ACT_0002634,MR_N1_2,TEAM_N1,WEST,CONT_AHD_043,Silent Referrer,Follow-up,Navrangpura,08-12-2025,10:28,10:44,16,23.0765,72.5121,38,2,Complete
ACT_0002635,MR_N1_2,TEAM_W2,EAST,CONT_AHD_023,Growth Catalyst,Phone Call,Ranip,08-12-2025,10:59,11:39,40,23.08279,72.54683,14,23,Complete
ACT_0002636,MR_N1_2,TEAM_W1,WEST,CONT_AHD_REAL_260,Growth Catalyst,Product Demo,Chandlodiya,08-12-2025,11:51,12:17,26,23.005,72.55,10,15,Complete
ACT_0002637,MR_N1_2,TEAM_N1,WEST,CONT_AHD_034,Key Influencer,Proposal Submission,Navrangpura,08-12-2025,12:26,12:53,27,23.08309,72.54358,15,37,Missed
ACT_0002638,MR_N1_2,TEAM_N1,WEST,CONT_AHD_043,Silent Referrer,Presentation,Navrangpura,08-12-2025,12:58,13:23,25,23.0765,72.5121,38,2,Complete
ACT_0002639,MR_N1_2,TEAM_N2,WEST,CONT_AHD_REAL_258,Key Influencer,Proposal Submission,Ognaj,08-12-2025,13:30,13:45,15,23.01,72.56,12,40,Missed
ACT_0002640,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_REAL_228,Key Influencer,Phone Call,Gota,08-12-2025,13:57,14:23,26,22.986,72.612,3,25,Complete
ACT_0002641,MR_N1_2,TEAM_N1,WEST,CONT_AHD_REAL_230,Silent Referrer,Site Visit,Naranpura,09-12-2025,09:00,09:33,33,22.981,72.602,2,3,Complete
ACT_0002642,MR_N1_2,TEAM_S1,NORTH,CONT_AHD_043,Silent Referrer,Product Demo,Ghatlodiya,09-12-2025,09:39,10:15,36,23.0765,72.5121,23,2,Complete
ACT_0002643,MR_N1_2,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Contract Review,Naroda,09-12-2025,10:25,10:50,25,23.084,72.5455,8,17,Complete
ACT_0002644,MR_N1_2,TEAM_N2,WEST,CONT_AHD_REAL_257,Key Influencer,Site Visit,Navrangpura,09-12-2025,11:03,11:31,28,23.02,72.44,10,29,Complete
ACT_0002645,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_001,Key Influencer,Product Demo,Ognaj,09-12-2025,11:38,11:55,17,23.09677,72.54813,4,27,Complete
ACT_0002646,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_224,Peripheral Supporter,Product Demo,Vaishnodevi,09-12-2025,12:04,12:34,30,22.99,72.598,17,0,Complete
ACT_0002647,MR_N1_2,TEAM_E1,SOUTH,CONT_AHD_001,Key Influencer,Proposal Submission,Ognaj,09-12-2025,12:41,13:09,28,23.09677,72.54813,4,27,Missed
ACT_0002648,MR_N1_2,TEAM_S1,NORTH,CONT_AHD_074,Silent Referrer,Follow-up,Ognaj,09-12-2025,13:24,13:52,28,23.0612,72.5589,15,3,Complete
ACT_0002649,MR_N1_2,TEAM_S1,SOUTH,CONT_AHD_005,Key Influencer,Site Visit,Navrangpura,10-12-2025,09:00,09:28,28,23.09917,72.54823,18,39,Complete
ACT_0002650,MR_N1_2,TEAM_W2,NORTH,CONT_AHD_076,Peripheral Supporter,Site Visit,Chandlodiya,10-12-2025,09:38,09:58,20,23.0889,72.5712,4,0,Complete
ACT_0002651,MR_N1_2,TEAM_E1,NORTH,CONT_AHD_040,Peripheral Supporter,Contract Review,Vaishnodevi,10-12-2025,10:04,10:26,22,23.06788,72.53812,4,0,Complete
ACT_0002652,MR_N1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_248,Peripheral Supporter,Phone Call,Vadaj,10-12-2025,10:36,11:07,31,23.041,72.633,1,0,Complete
ACT_0002653,MR_N1_2,TEAM_W2,WEST,CONT_AHD_018,Growth Catalyst,Site Visit,Maninagar,10-12-2025,11:14,11:29,15,23.13584,72.54998,2,18,Complete
ACT_0002654,MR_N1_2,TEAM_N1,WEST,CONT_AHD_REAL_234,Silent Referrer,Product Demo,Science City,10-12-2025,11:37,12:10,33,22.9905,72.6005,26,1,Complete
